rup_mag,rup_rake,rup_hypo_depth,dist_rrup,site_vs30,result_type,damping,0.05,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.25,1.5,2,2.5,3,4,5,pga
5,-90,150,120,700.0,MEAN,5,0.021669526,0.027318427,0.02972873,0.025453549,0.022915793,0.020104812,0.013404739,0.009077807,0.006452296,0.004987031,0.003882344,0.003324126,0.002835236,0.001640025,0.000974167,0.000421283,0.000266854,0.00016981,9.36E-05,6.53E-05,0.013976809
5,-90,150,150,700.0,MEAN,5,0.014209877,0.017316057,0.019212236,0.016762496,0.015403145,0.01379705,0.00946746,0.006572021,0.00474854,0.00369594,0.002890818,0.002482615,0.002125183,0.001233944,0.000729245,0.00031756,0.000202018,0.000130104,7.07E-05,4.88E-05,0.00945992
5,-90,150,200,700.0,MEAN,5,0.007638766,0.008791456,0.010074952,0.0090712,0.008626063,0.00799982,0.005761383,0.004168996,0.003096592,0.002438754,0.001922643,0.001659447,0.001429108,0.00083509,0.000489367,0.000215573,0.000138108,9.07E-05,4.82E-05,3.25E-05,0.005362303
6,0,5,5,700.0,MEAN,5,0.417599562,0.572262813,0.542164777,0.466021214,0.414767526,0.360500226,0.309681807,0.260799887,0.224158186,0.201235846,0.177511168,0.155929997,0.134743457,0.100062258,0.080496732,0.052363369,0.037367282,0.027622335,0.017619693,0.013059638,0.269122105
6,0,5,10,700.0,MEAN,5,0.262947067,0.377872933,0.354706343,0.30310123,0.264949313,0.226508492,0.187931048,0.154155413,0.129300942,0.113527185,0.099187202,0.087428894,0.075855967,0.055317823,0.044670424,0.029107447,0.020983186,0.015493723,0.010235974,0.00793534,0.165297674
6,0,5,30,700.0,MEAN,5,0.095985539,0.143310007,0.134252144,0.114948401,0.099419594,0.084334944,0.068517359,0.055514153,0.045945061,0.039725007,0.034518018,0.030561366,0.026656156,0.019190531,0.01550249,0.010152534,0.007396551,0.005491215,0.003710018,0.002978889,0.059713603
6,0,5,60,700.0,MEAN,5,0.041885003,0.06170297,0.058623974,0.050960906,0.044621058,0.0383734,0.031690822,0.026097742,0.021805982,0.018880354,0.016444256,0.014613069,0.012802111,0.00921268,0.007412075,0.004888353,0.003584152,0.002691048,0.001808653,0.001452915,0.026628283
6,0,5,100,700.0,MEAN,5,0.019747171,0.028037637,0.027273771,0.024272943,0.021766522,0.019188912,0.016388176,0.013904049,0.011844384,0.010329191,0.009045023,0.008072298,0.007108329,0.005132796,0.004103374,0.002731375,0.002015703,0.001537381,0.001017502,0.000808212,0.013043899
6,0,5,120,700.0,MEAN,5,0.014489644,0.020150982,0.019845839,0.017878391,0.016239277,0.014506038,0.0126157,0.010874161,0.009360367,0.008197177,0.007199235,0.006438335,0.005683596,0.004112841,0.00327718,0.002191511,0.0016222,0.0012471,0.000818284,0.000645449,0.009766666
6,0,5,150,700.0,MEAN,5,0.009544692,0.012852328,0.012898592,0.011836312,0.010965189,0.009994331,0.00893815,0.007893135,0.006904015,0.006086011,0.005369403,0.004816683,0.004267746,0.00309894,0.002456994,0.001654441,0.00123008,0.000956995,0.000619555,0.000483261,0.006635532
6,0,5,200,700.0,MEAN,5,0.00515438,0.006566302,0.006803138,0.006439716,0.006168999,0.005818121,0.005456477,0.00502024,0.004512251,0.004023146,0.003577018,0.003225123,0.002875008,0.002100286,0.001651301,0.00112479,0.000842356,0.000668535,0.000422954,0.000323517,0.003775759
6,0,20,5,700.0,MEAN,5,0.449291837,0.614462737,0.584653766,0.501363488,0.446155751,0.387762242,0.329769958,0.275738586,0.235875017,0.211331456,0.186090627,0.163695396,0.141687328,0.105208332,0.084319806,0.054590344,0.038845632,0.028526243,0.018147216,0.013396953,0.288808733
6,0,20,10,700.0,MEAN,5,0.282902548,0.405738264,0.38250444,0.326087862,0.284999778,0.243637654,0.200121584,0.162985481,0.136059541,0.119222606,0.103981103,0.091782897,0.079765122,0.058162769,0.046791967,0.030345365,0.021813338,0.016000736,0.010542435,0.0081403,0.177389425
6,0,20,30,700.0,MEAN,5,0.103270029,0.153878068,0.144773384,0.123665873,0.106943324,0.090712623,0.072961885,0.058694019,0.048346628,0.041717946,0.036186337,0.032083337,0.028029855,0.020177479,0.01623875,0.010584312,0.007689184,0.005670909,0.003821095,0.003055832,0.064081771
6,0,20,60,700.0,MEAN,5,0.045063728,0.066253106,0.063218289,0.054825686,0.047997833,0.041275329,0.033746514,0.027592627,0.022945782,0.01982754,0.017239038,0.015340807,0.013461848,0.009686476,0.007764092,0.005096253,0.003725941,0.002779109,0.001862806,0.001490444,0.028576197
6,0,20,100,700.0,MEAN,5,0.021245828,0.030105205,0.029411194,0.026113763,0.023413745,0.020640043,0.017451224,0.01470048,0.012463498,0.010847384,0.009482177,0.0084743,0.007474644,0.005396762,0.004298258,0.002847544,0.002095451,0.001587689,0.001047963,0.000829084,0.01399809
6,0,20,120,700.0,MEAN,5,0.015589291,0.02163696,0.021401141,0.019234262,0.017468215,0.015603033,0.013434049,0.011497037,0.009849636,0.008608421,0.007547182,0.006758959,0.005976494,0.004324364,0.003432823,0.002284718,0.001686379,0.001287906,0.000842783,0.000662115,0.010481114
6,0,20,150,700.0,MEAN,5,0.010269058,0.013800094,0.013909446,0.012733961,0.011795002,0.010750141,0.009517942,0.008345266,0.007264889,0.006391328,0.005628923,0.005056554,0.004487679,0.003258316,0.002573689,0.001724804,0.001278749,0.000988309,0.000638111,0.000495749,0.007120939
6,0,20,200,700.0,MEAN,5,0.005545554,0.007050514,0.007336296,0.006928094,0.006635848,0.006258103,0.005810424,0.005307802,0.004748106,0.00422497,0.003749898,0.003385728,0.003023166,0.002208305,0.001729722,0.001172627,0.000875681,0.000690405,0.000435625,0.000331873,0.004051954
6,0,100,5,700.0,MEAN,5,1.448193794,1.918211212,1.955145545,1.614743369,1.43349123,1.244877379,0.901441649,0.672265443,0.532989646,0.462491208,0.396007523,0.356240872,0.316594734,0.234707988,0.177153551,0.106299117,0.072269027,0.047752156,0.029093569,0.020146427,0.893695561
6,0,100,10,700.0,MEAN,5,0.911875123,1.266621398,1.279136219,1.05023258,0.915699726,0.782177818,0.547041713,0.397367354,0.307443833,0.26091435,0.221275736,0.199741846,0.178232036,0.129754605,0.098308694,0.05908898,0.040581878,0.026784793,0.016901598,0.012241438,0.548917364
6,0,100,30,700.0,MEAN,5,0.332868448,0.480371656,0.484137876,0.398291045,0.343607035,0.291225084,0.199444747,0.143099193,0.109245358,0.091298192,0.077005893,0.06982111,0.062631593,0.045013716,0.034117157,0.020609929,0.014305077,0.00949295,0.006125976,0.004595378,0.198295913
6,0,100,60,700.0,MEAN,5,0.14525312,0.206826851,0.211408777,0.17657732,0.154216284,0.132510887,0.092247676,0.067272306,0.051848924,0.043391856,0.036685313,0.033385317,0.030079981,0.021609467,0.016312149,0.009923504,0.006931805,0.004652156,0.00298644,0.00224133,0.08842669
6,0,100,100,700.0,MEAN,5,0.068481293,0.093981495,0.098354218,0.084104708,0.07522796,0.066263084,0.047703745,0.035840547,0.028162862,0.023739106,0.020178433,0.018442138,0.016701808,0.012039581,0.009030516,0.005544772,0.003898416,0.002657757,0.001680093,0.001246786,0.043315947
6,0,100,120,700.0,MEAN,5,0.050248695,0.067545573,0.071567725,0.061947862,0.056125084,0.050092186,0.036722595,0.028030376,0.022256505,0.01883921,0.01606069,0.014709145,0.013354241,0.00964717,0.00721227,0.004448838,0.003137369,0.002155921,0.001351146,0.000995695,0.032432959
6,0,100,150,700.0,MEAN,5,0.033100058,0.043080707,0.046514702,0.041012311,0.037897151,0.034512389,0.026017741,0.020346195,0.016415952,0.013987196,0.011978546,0.011004309,0.010027539,0.00726894,0.005407247,0.003358561,0.002379,0.001654407,0.001023014,0.0007455,0.022035161
6,0,100,200,700.0,MEAN,5,0.017874881,0.022010085,0.024533356,0.022313343,0.021320854,0.020091103,0.015883065,0.012940701,0.010728946,0.009246201,0.00797992,0.00736817,0.006755154,0.004926476,0.003634098,0.00228336,0.001629136,0.001155722,0.000698389,0.000499078,0.012538457
6,0,150,5,700.0,MEAN,5,2.087709013,2.737768435,2.85112719,2.327223562,2.064447808,1.792367089,1.234282733,0.888161374,0.687630881,0.590740983,0.501414573,0.454231573,0.407023888,0.301597297,0.223411942,0.130909592,0.087741495,0.056093759,0.033717508,0.022886024,1.272024294
6,0,150,10,700.0,MEAN,5,1.314553623,1.807784686,1.865324804,1.513631379,1.318748415,1.126174981,0.749026988,0.52498059,0.396645407,0.333266435,0.280173665,0.254684582,0.22914077,0.166733298,0.123978971,0.072769321,0.049270275,0.031463703,0.019587826,0.013906076,0.781291003
6,0,150,30,700.0,MEAN,5,0.479861323,0.685610839,0.706003305,0.57403072,0.494847233,0.419304155,0.273086138,0.189055019,0.140941729,0.116615353,0.097502886,0.089026712,0.080521162,0.0578421,0.043025826,0.025381567,0.01736774,0.011151223,0.007099591,0.005220275,0.282240672
6,0,150,60,700.0,MEAN,5,0.209396124,0.295193791,0.308290782,0.254489288,0.222095155,0.190788389,0.126308488,0.088876577,0.066892333,0.055424497,0.046449999,0.04256858,0.03867175,0.02776792,0.020571569,0.012221001,0.008415876,0.005464824,0.003461094,0.002546125,0.125860474
6,0,150,100,700.0,MEAN,5,0.098722301,0.134135176,0.143426857,0.121214598,0.108339827,0.095405194,0.065317493,0.047350627,0.036334017,0.030322012,0.025549418,0.023514988,0.021472364,0.015470733,0.011388569,0.006828506,0.004733051,0.003122027,0.001947113,0.00141633,0.061652941
6,0,150,120,700.0,MEAN,5,0.072438274,0.096404457,0.104364962,0.089281384,0.080828744,0.072122434,0.050281755,0.037032249,0.028713991,0.024063358,0.020335634,0.018755173,0.017168622,0.012396502,0.009095531,0.005478837,0.003809064,0.002532531,0.001565891,0.001131096,0.04616284
6,0,150,150,700.0,MEAN,5,0.047716878,0.061486978,0.067830923,0.059108356,0.054577729,0.049690731,0.035624331,0.02688031,0.02117887,0.017865869,0.015166936,0.014031248,0.012891725,0.00934051,0.00681918,0.004136132,0.002888333,0.001943406,0.001185599,0.000846882,0.031363336
6,0,150,200,700.0,MEAN,5,0.025768328,0.0314139,0.035776216,0.032158756,0.030705321,0.028927048,0.021747598,0.017096558,0.01384184,0.011810194,0.010103977,0.009394927,0.008684635,0.006330467,0.004583036,0.002812001,0.001977923,0.001357619,0.00080938,0.000566949,0.01784637
6,90,5,5,700.0,MEAN,5,0.536905881,0.727707103,0.696571093,0.604457318,0.542787712,0.467076227,0.396805147,0.333870635,0.28286004,0.250755256,0.223885123,0.194223063,0.166346443,0.12861109,0.103184358,0.06812245,0.04855977,0.037533141,0.025076141,0.016743772,0.34587048
6,90,5,10,700.0,MEAN,5,0.338069873,0.480514612,0.45572525,0.393140367,0.346727302,0.29347196,0.240802026,0.197346594,0.163161849,0.141463541,0.125099506,0.108899559,0.093647366,0.071100542,0.057260553,0.037867537,0.027268205,0.021052821,0.014567713,0.010173906,0.212437364
6,90,5,30,700.0,MEAN,5,0.123408177,0.182237428,0.172486704,0.149094927,0.130105972,0.109267235,0.087793477,0.071068072,0.057977014,0.049500402,0.043535719,0.038066581,0.032908141,0.024665784,0.019871782,0.013208007,0.009612022,0.007461454,0.005280059,0.003819243,0.076742806
6,90,5,60,700.0,MEAN,5,0.05385137,0.078463402,0.075319829,0.066099339,0.058393584,0.049717887,0.040606459,0.033409778,0.027516467,0.023526372,0.020740249,0.018201723,0.01580474,0.011841152,0.00950112,0.00635954,0.004657698,0.003656596,0.002574058,0.001862779,0.034222185
6,90,5,100,700.0,MEAN,5,0.025388864,0.035653514,0.035041229,0.031483472,0.028484868,0.024861813,0.02099869,0.01779967,0.014946157,0.012870966,0.011407993,0.010054675,0.008775532,0.006597233,0.005259887,0.003553404,0.002619461,0.002088987,0.001448095,0.001036213,0.016763783
6,90,5,120,700.0,MEAN,5,0.01862928,0.025624601,0.025497846,0.023189352,0.021251615,0.018794518,0.016164902,0.01392087,0.011811629,0.010214317,0.009080006,0.008019446,0.007016632,0.005286279,0.004200836,0.00285106,0.002108097,0.001694548,0.00116457,0.000827528,0.012551938
6,90,5,150,700.0,MEAN,5,0.012271565,0.016343422,0.016572067,0.015352404,0.014349652,0.012948993,0.011452732,0.010104635,0.008712026,0.007583629,0.006772144,0.005999561,0.005268708,0.003983104,0.003149485,0.002152352,0.001598528,0.001300363,0.000881745,0.000619587,0.00852787
6,90,5,200,700.0,MEAN,5,0.006626957,0.00834991,0.008740638,0.008352699,0.008073087,0.007538151,0.006991559,0.006426804,0.0056939,0.005013143,0.004511494,0.004017144,0.003549323,0.002699517,0.002116712,0.001463302,0.001094668,0.0009084,0.000601948,0.000414787,0.004852528
6,90,20,5,700.0,MEAN,5,0.577652503,0.78136972,0.751160787,0.650298302,0.583864027,0.502397816,0.422544759,0.352994874,0.29764524,0.263335148,0.234705908,0.203895483,0.174918947,0.135225374,0.108084921,0.071019653,0.050480931,0.038761375,0.025826901,0.017176234,0.371171757
6,90,20,10,700.0,MEAN,5,0.363726514,0.515949236,0.491440113,0.422955451,0.372966414,0.315665165,0.256422157,0.208650648,0.171690402,0.14856049,0.131145807,0.11432282,0.098473398,0.074757145,0.059980043,0.039478025,0.02834701,0.021741749,0.015003865,0.010436683,0.227977688
6,90,20,30,700.0,MEAN,5,0.132773809,0.195675985,0.186004332,0.160402025,0.139951953,0.117530328,0.093488384,0.075138886,0.061007498,0.051983744,0.045639877,0.039962316,0.034604036,0.025934308,0.020815556,0.013769733,0.0099923,0.007705615,0.00543814,0.00391788,0.082356729
6,90,20,60,700.0,MEAN,5,0.057938246,0.084249455,0.08122259,0.071112191,0.062812622,0.053477695,0.043240492,0.035323512,0.028954753,0.024706629,0.021742667,0.019108185,0.01661922,0.012450131,0.009952361,0.006630007,0.004841966,0.003776255,0.002651119,0.00191089,0.0367256
6,90,20,100,700.0,MEAN,5,0.027315666,0.038282691,0.037787384,0.033871108,0.030640505,0.026741935,0.022360811,0.018819247,0.015727404,0.01351667,0.011959365,0.010555405,0.009227769,0.006936515,0.005509701,0.003704532,0.002723098,0.00215735,0.001491447,0.001062971,0.017990093
6,90,20,120,700.0,MEAN,5,0.020043092,0.027514219,0.027496093,0.024947984,0.022859862,0.020215809,0.017213471,0.01471826,0.01242903,0.010726744,0.009518854,0.008418816,0.007378229,0.005558146,0.00440035,0.002972321,0.002191494,0.001750003,0.001199439,0.0008489,0.013470133
6,90,20,150,700.0,MEAN,5,0.013202881,0.017548616,0.017870808,0.016516703,0.015435586,0.013928238,0.012195646,0.010683436,0.009167404,0.007964087,0.007099452,0.006298338,0.005540229,0.004187944,0.00329907,0.002243894,0.001661765,0.001342911,0.000908151,0.000635593,0.009151702
6,90,20,200,700.0,MEAN,5,0.007129897,0.008965649,0.009425637,0.008986154,0.008684032,0.008108205,0.007445082,0.006794931,0.005991524,0.005264638,0.004729542,0.004217192,0.003732224,0.002838352,0.002217244,0.001525542,0.001137971,0.000938129,0.000619967,0.000425502,0.005207496
6,90,100,5,700.0,MEAN,5,1.861936238,2.439256453,2.51196302,2.09441821,1.875945824,1.612905032,1.155045844,0.860620388,0.672567257,0.576299416,0.499463088,0.443726019,0.390849119,0.301672664,0.227083208,0.138290513,0.09391553,0.064885481,0.041405628,0.025829751,1.148560326
6,90,100,10,700.0,MEAN,5,1.17239375,1.610674832,1.643428836,1.362214234,1.1983352,1.013415838,0.700941957,0.508701531,0.387956262,0.325119246,0.279082964,0.248794187,0.220034908,0.166774967,0.126016407,0.076872178,0.052737232,0.036395092,0.024054153,0.015694751,0.705458064
6,90,100,30,700.0,MEAN,5,0.427967698,0.610855379,0.622018356,0.51660722,0.449663136,0.37732103,0.255554877,0.183192623,0.13785419,0.113764529,0.097123315,0.0869677,0.077321332,0.057856555,0.043732889,0.026812635,0.018589834,0.012898995,0.008718408,0.005891736,0.254846099
6,90,100,60,700.0,MEAN,5,0.186751398,0.263007418,0.271617131,0.229031305,0.201815932,0.171685561,0.118199889,0.086120617,0.065426958,0.054069563,0.046269203,0.041584039,0.037134999,0.027774858,0.020909637,0.012910051,0.009008067,0.00632134,0.004250269,0.002873612,0.113644371
6,90,100,100,700.0,MEAN,5,0.088046085,0.119509713,0.126365092,0.109088825,0.098447464,0.085852681,0.061124326,0.045882327,0.03553806,0.029580738,0.025449964,0.022971136,0.020619087,0.015474598,0.011575724,0.007213517,0.005066093,0.003611347,0.002391096,0.001598503,0.055668867
6,90,100,120,700.0,MEAN,5,0.064604514,0.085893025,0.091949919,0.080350071,0.073448385,0.06490112,0.047053835,0.035883903,0.028084973,0.023475106,0.020256469,0.018321398,0.016486368,0.012399596,0.009245006,0.005787739,0.004077092,0.002929465,0.001922941,0.00127658,0.041682246
6,90,100,150,700.0,MEAN,5,0.042556597,0.054782748,0.059761899,0.053195418,0.049594308,0.044715408,0.033337359,0.02604677,0.020714904,0.017429114,0.015107896,0.01370672,0.012379417,0.009342843,0.006931246,0.004369342,0.003091574,0.002247994,0.001455936,0.000955808,0.028319188
6,90,100,200,700.0,MEAN,5,0.022981653,0.027988694,0.031520354,0.028941736,0.027901654,0.026030704,0.020351478,0.01656641,0.013538619,0.011521482,0.010064641,0.00917764,0.008339523,0.00633205,0.004658357,0.002970548,0.002117103,0.001570398,0.000993934,0.000639865,0.016114191
6,90,150,5,700.0,MEAN,5,2.68415831,3.481430483,3.663116249,3.018547816,2.701650567,2.322251031,1.5815258,1.137005807,0.867705524,0.736108391,0.632407399,0.565780877,0.502488092,0.387646209,0.286379214,0.170307684,0.114022417,0.076220018,0.04798636,0.029342191,1.634781124
6,90,150,10,700.0,MEAN,5,1.690115721,2.298834733,2.396561562,1.963270053,1.725786978,1.459110076,0.959752143,0.672069331,0.500517644,0.415275472,0.353367735,0.317229685,0.2828839,0.214303871,0.158921678,0.09466971,0.06402803,0.042752786,0.027877165,0.017828993,1.004100115
6,90,150,30,700.0,MEAN,5,0.616955569,0.871843883,0.907070206,0.744552105,0.647584442,0.543264563,0.349913915,0.242024326,0.177851116,0.145311653,0.122975049,0.110889771,0.099406759,0.074345063,0.055152426,0.033020325,0.022569824,0.015152254,0.01010405,0.006692921,0.362730282
6,90,150,60,700.0,MEAN,5,0.269219775,0.375377532,0.396090906,0.330087797,0.290646003,0.247191829,0.161843081,0.113777969,0.084409895,0.069063156,0.058584893,0.053022512,0.047741903,0.035690389,0.02636955,0.015898994,0.010936664,0.00742559,0.00492578,0.003264386,0.161753517
6,90,150,100,700.0,MEAN,5,0.126926825,0.170570342,0.184274306,0.157222544,0.141779482,0.123610183,0.083693382,0.060617298,0.045849056,0.037783539,0.03222409,0.029289776,0.026508542,0.019884685,0.014598379,0.0088836,0.006150725,0.004242197,0.00277112,0.001815875,0.079235238
6,90,150,120,700.0,MEAN,5,0.093133575,0.122590886,0.134087732,0.115803285,0.105776962,0.09344424,0.064427613,0.047407905,0.036233531,0.029984784,0.025648225,0.023361042,0.021195386,0.015933351,0.011659066,0.00712772,0.004949978,0.003441195,0.002228558,0.00145018,0.059327648
6,90,150,150,700.0,MEAN,5,0.061349391,0.078188701,0.087148937,0.076667064,0.071423425,0.064380983,0.04564658,0.034411605,0.026725123,0.022262254,0.019129235,0.017477017,0.015915373,0.012005448,0.008741129,0.005380935,0.003753469,0.002640691,0.001687339,0.001085786,0.040307577
6,90,150,200,700.0,MEAN,5,0.03313023,0.039946879,0.04596515,0.041711831,0.040182665,0.03747885,0.027865884,0.021886665,0.017466701,0.014716415,0.012743592,0.011702128,0.010721549,0.00813661,0.005874741,0.00365829,0.00257036,0.001844728,0.001151909,0.000726882,0.02293583
6,-90,5,5,700.0,MEAN,5,0.417599562,0.572262813,0.542164777,0.466021214,0.414767526,0.360500226,0.309681807,0.260799887,0.224158186,0.201235846,0.177511168,0.155929997,0.134743457,0.100062258,0.080496732,0.052363369,0.037367282,0.027622335,0.017619693,0.013059638,0.269122105
6,-90,5,10,700.0,MEAN,5,0.262947067,0.377872933,0.354706343,0.30310123,0.264949313,0.226508492,0.187931048,0.154155413,0.129300942,0.113527185,0.099187202,0.087428894,0.075855967,0.055317823,0.044670424,0.029107447,0.020983186,0.015493723,0.010235974,0.00793534,0.165297674
6,-90,5,30,700.0,MEAN,5,0.095985539,0.143310007,0.134252144,0.114948401,0.099419594,0.084334944,0.068517359,0.055514153,0.045945061,0.039725007,0.034518018,0.030561366,0.026656156,0.019190531,0.01550249,0.010152534,0.007396551,0.005491215,0.003710018,0.002978889,0.059713603
6,-90,5,60,700.0,MEAN,5,0.041885003,0.06170297,0.058623974,0.050960906,0.044621058,0.0383734,0.031690822,0.026097742,0.021805982,0.018880354,0.016444256,0.014613069,0.012802111,0.00921268,0.007412075,0.004888353,0.003584152,0.002691048,0.001808653,0.001452915,0.026628283
6,-90,5,100,700.0,MEAN,5,0.019747171,0.028037637,0.027273771,0.024272943,0.021766522,0.019188912,0.016388176,0.013904049,0.011844384,0.010329191,0.009045023,0.008072298,0.007108329,0.005132796,0.004103374,0.002731375,0.002015703,0.001537381,0.001017502,0.000808212,0.013043899
6,-90,5,120,700.0,MEAN,5,0.014489644,0.020150982,0.019845839,0.017878391,0.016239277,0.014506038,0.0126157,0.010874161,0.009360367,0.008197177,0.007199235,0.006438335,0.005683596,0.004112841,0.00327718,0.002191511,0.0016222,0.0012471,0.000818284,0.000645449,0.009766666
6,-90,5,150,700.0,MEAN,5,0.009544692,0.012852328,0.012898592,0.011836312,0.010965189,0.009994331,0.00893815,0.007893135,0.006904015,0.006086011,0.005369403,0.004816683,0.004267746,0.00309894,0.002456994,0.001654441,0.00123008,0.000956995,0.000619555,0.000483261,0.006635532
6,-90,5,200,700.0,MEAN,5,0.00515438,0.006566302,0.006803138,0.006439716,0.006168999,0.005818121,0.005456477,0.00502024,0.004512251,0.004023146,0.003577018,0.003225123,0.002875008,0.002100286,0.001651301,0.00112479,0.000842356,0.000668535,0.000422954,0.000323517,0.003775759
6,-90,20,5,700.0,MEAN,5,0.449291837,0.614462737,0.584653766,0.501363488,0.446155751,0.387762242,0.329769958,0.275738586,0.235875017,0.211331456,0.186090627,0.163695396,0.141687328,0.105208332,0.084319806,0.054590344,0.038845632,0.028526243,0.018147216,0.013396953,0.288808733
6,-90,20,10,700.0,MEAN,5,0.282902548,0.405738264,0.38250444,0.326087862,0.284999778,0.243637654,0.200121584,0.162985481,0.136059541,0.119222606,0.103981103,0.091782897,0.079765122,0.058162769,0.046791967,0.030345365,0.021813338,0.016000736,0.010542435,0.0081403,0.177389425
6,-90,20,30,700.0,MEAN,5,0.103270029,0.153878068,0.144773384,0.123665873,0.106943324,0.090712623,0.072961885,0.058694019,0.048346628,0.041717946,0.036186337,0.032083337,0.028029855,0.020177479,0.01623875,0.010584312,0.007689184,0.005670909,0.003821095,0.003055832,0.064081771
6,-90,20,60,700.0,MEAN,5,0.045063728,0.066253106,0.063218289,0.054825686,0.047997833,0.041275329,0.033746514,0.027592627,0.022945782,0.01982754,0.017239038,0.015340807,0.013461848,0.009686476,0.007764092,0.005096253,0.003725941,0.002779109,0.001862806,0.001490444,0.028576197
6,-90,20,100,700.0,MEAN,5,0.021245828,0.030105205,0.029411194,0.026113763,0.023413745,0.020640043,0.017451224,0.01470048,0.012463498,0.010847384,0.009482177,0.0084743,0.007474644,0.005396762,0.004298258,0.002847544,0.002095451,0.001587689,0.001047963,0.000829084,0.01399809
6,-90,20,120,700.0,MEAN,5,0.015589291,0.02163696,0.021401141,0.019234262,0.017468215,0.015603033,0.013434049,0.011497037,0.009849636,0.008608421,0.007547182,0.006758959,0.005976494,0.004324364,0.003432823,0.002284718,0.001686379,0.001287906,0.000842783,0.000662115,0.010481114
6,-90,20,150,700.0,MEAN,5,0.010269058,0.013800094,0.013909446,0.012733961,0.011795002,0.010750141,0.009517942,0.008345266,0.007264889,0.006391328,0.005628923,0.005056554,0.004487679,0.003258316,0.002573689,0.001724804,0.001278749,0.000988309,0.000638111,0.000495749,0.007120939
6,-90,20,200,700.0,MEAN,5,0.005545554,0.007050514,0.007336296,0.006928094,0.006635848,0.006258103,0.005810424,0.005307802,0.004748106,0.00422497,0.003749898,0.003385728,0.003023166,0.002208305,0.001729722,0.001172627,0.000875681,0.000690405,0.000435625,0.000331873,0.004051954
6,-90,100,5,700.0,MEAN,5,1.448193794,1.918211212,1.955145545,1.614743369,1.43349123,1.244877379,0.901441649,0.672265443,0.532989646,0.462491208,0.396007523,0.356240872,0.316594734,0.234707988,0.177153551,0.106299117,0.072269027,0.047752156,0.029093569,0.020146427,0.893695561
6,-90,100,10,700.0,MEAN,5,0.911875123,1.266621398,1.279136219,1.05023258,0.915699726,0.782177818,0.547041713,0.397367354,0.307443833,0.26091435,0.221275736,0.199741846,0.178232036,0.129754605,0.098308694,0.05908898,0.040581878,0.026784793,0.016901598,0.012241438,0.548917364
6,-90,100,30,700.0,MEAN,5,0.332868448,0.480371656,0.484137876,0.398291045,0.343607035,0.291225084,0.199444747,0.143099193,0.109245358,0.091298192,0.077005893,0.06982111,0.062631593,0.045013716,0.034117157,0.020609929,0.014305077,0.00949295,0.006125976,0.004595378,0.198295913
6,-90,100,60,700.0,MEAN,5,0.14525312,0.206826851,0.211408777,0.17657732,0.154216284,0.132510887,0.092247676,0.067272306,0.051848924,0.043391856,0.036685313,0.033385317,0.030079981,0.021609467,0.016312149,0.009923504,0.006931805,0.004652156,0.00298644,0.00224133,0.08842669
6,-90,100,100,700.0,MEAN,5,0.068481293,0.093981495,0.098354218,0.084104708,0.07522796,0.066263084,0.047703745,0.035840547,0.028162862,0.023739106,0.020178433,0.018442138,0.016701808,0.012039581,0.009030516,0.005544772,0.003898416,0.002657757,0.001680093,0.001246786,0.043315947
6,-90,100,120,700.0,MEAN,5,0.050248695,0.067545573,0.071567725,0.061947862,0.056125084,0.050092186,0.036722595,0.028030376,0.022256505,0.01883921,0.01606069,0.014709145,0.013354241,0.00964717,0.00721227,0.004448838,0.003137369,0.002155921,0.001351146,0.000995695,0.032432959
6,-90,100,150,700.0,MEAN,5,0.033100058,0.043080707,0.046514702,0.041012311,0.037897151,0.034512389,0.026017741,0.020346195,0.016415952,0.013987196,0.011978546,0.011004309,0.010027539,0.00726894,0.005407247,0.003358561,0.002379,0.001654407,0.001023014,0.0007455,0.022035161
6,-90,100,200,700.0,MEAN,5,0.017874881,0.022010085,0.024533356,0.022313343,0.021320854,0.020091103,0.015883065,0.012940701,0.010728946,0.009246201,0.00797992,0.00736817,0.006755154,0.004926476,0.003634098,0.00228336,0.001629136,0.001155722,0.000698389,0.000499078,0.012538457
6,-90,150,5,700.0,MEAN,5,2.087709013,2.737768435,2.85112719,2.327223562,2.064447808,1.792367089,1.234282733,0.888161374,0.687630881,0.590740983,0.501414573,0.454231573,0.407023888,0.301597297,0.223411942,0.130909592,0.087741495,0.056093759,0.033717508,0.022886024,1.272024294
6,-90,150,10,700.0,MEAN,5,1.314553623,1.807784686,1.865324804,1.513631379,1.318748415,1.126174981,0.749026988,0.52498059,0.396645407,0.333266435,0.280173665,0.254684582,0.22914077,0.166733298,0.123978971,0.072769321,0.049270275,0.031463703,0.019587826,0.013906076,0.781291003
6,-90,150,30,700.0,MEAN,5,0.479861323,0.685610839,0.706003305,0.57403072,0.494847233,0.419304155,0.273086138,0.189055019,0.140941729,0.116615353,0.097502886,0.089026712,0.080521162,0.0578421,0.043025826,0.025381567,0.01736774,0.011151223,0.007099591,0.005220275,0.282240672
6,-90,150,60,700.0,MEAN,5,0.209396124,0.295193791,0.308290782,0.254489288,0.222095155,0.190788389,0.126308488,0.088876577,0.066892333,0.055424497,0.046449999,0.04256858,0.03867175,0.02776792,0.020571569,0.012221001,0.008415876,0.005464824,0.003461094,0.002546125,0.125860474
